question_id,dataset,latency_total,latency_decomposer,latency_retriever,latency_reasoner,latency_critic
2hop__612719_6455,musique,12.798191900001257,0.0,0.0,0.0,0.0
2hop__30905_189318,musique,15.15487039999789,0.0,0.0,0.0,0.0
2hop__776377_857193,musique,15.009215800000675,0.0,0.0,0.0,0.0
2hop__411091_625230,musique,11.959935800001404,0.0,0.0,0.0,0.0
4hop2__160585_14670_8987_8529,musique,15.043543199997657,0.0,0.0,0.0,0.0
3hop1__28404_160713_77246,musique,19.894582900000387,0.0,0.0,0.0,0.0
2hop__8496_21567,musique,15.403378799997881,0.0,0.0,0.0,0.0
2hop__70338_36240,musique,15.469391400001768,0.0,0.0,0.0,0.0
2hop__275891_55984,musique,11.450653399999283,0.0,0.0,0.0,0.0
3hop1__136129_87694_124169,musique,14.370598600002268,0.0,0.0,0.0,0.0
4hop3__373866_5189_38229_86687,musique,15.122233699999924,0.0,0.0,0.0,0.0
2hop__455158_247871,musique,11.80224029999954,0.0,0.0,0.0,0.0
3hop1__131783_131926_13165,musique,13.494662900000549,0.0,0.0,0.0,0.0
2hop__123214_22402,musique,14.321875400000863,0.0,0.0,0.0,0.0
3hop1__358853_339990_15538,musique,13.28317909999896,0.0,0.0,0.0,0.0
2hop__552546_70131,musique,13.757716699998127,0.0,0.0,0.0,0.0
2hop__67956_463572,musique,13.879809399997612,0.0,0.0,0.0,0.0
2hop__418360_67370,musique,19.372829299998557,0.0,0.0,0.0,0.0
2hop__73921_807969,musique,11.143009499999607,0.0,0.0,0.0,0.0
3hop1__139787_88110_77129,musique,14.44377489999897,0.0,0.0,0.0,0.0
2hop__141456_6455,musique,12.026640300002327,0.0,0.0,0.0,0.0
3hop2__326964_7855_7713,musique,13.506234099997528,0.0,0.0,0.0,0.0
4hop1__436202_765799_282674_759393,musique,10.854214799997862,0.0,0.0,0.0,0.0
3hop1__389069_132457_47686,musique,12.80455780000193,0.0,0.0,0.0,0.0
2hop__90773_715759,musique,13.034588899998198,0.0,0.0,0.0,0.0
2hop__135652_669373,musique,12.512088600000425,0.0,0.0,0.0,0.0
2hop__6736_6733,musique,8.348318899999867,0.0,0.0,0.0,0.0
4hop1__58323_375563_161848_83118,musique,15.474838099999033,0.0,0.0,0.0,0.0
4hop3__524186_219173_862998_72134,musique,13.246319899997616,0.0,0.0,0.0,0.0
3hop1__354480_834494_34109,musique,12.760704799999075,0.0,0.0,0.0,0.0
2hop__354635_174222,musique,15.13615260000006,0.0,0.0,0.0,0.0
4hop3__678814_466199_695123_72134,musique,12.189150400001381,0.0,0.0,0.0,0.0
2hop__83405_158262,musique,17.98141720000058,0.0,0.0,0.0,0.0
2hop__60001_512508,musique,13.442300299997441,0.0,0.0,0.0,0.0
2hop__403712_793210,musique,13.660833599999023,0.0,0.0,0.0,0.0
3hop1__409517_547811_80702,musique,14.079359599996678,0.0,0.0,0.0,0.0
4hop1__433767_32392_823060_610794,musique,11.39574580000044,0.0,0.0,0.0,0.0
4hop2__567956_39078_8987_8974,musique,11.72605349999867,0.0,0.0,0.0,0.0
2hop__689472_52835,musique,16.054527200001758,0.0,0.0,0.0,0.0
2hop__820739_250752,musique,11.295870699999796,0.0,0.0,0.0,0.0
2hop__21104_16254,musique,21.01474109999981,0.0,0.0,0.0,0.0
4hop1__726391_153080_33952_34053,musique,13.540683799998078,0.0,0.0,0.0,0.0
2hop__374767_152023,musique,11.494445699998323,0.0,0.0,0.0,0.0
4hop3__426860_88460_30152_20999,musique,13.017898599999171,0.0,0.0,0.0,0.0
3hop1__79462_91850_685675,musique,14.79884260000108,0.0,0.0,0.0,0.0
2hop__289517_139339,musique,14.498033100000612,0.0,0.0,0.0,0.0
4hop1__129721_32392_823060_610794,musique,12.55936930000098,0.0,0.0,0.0,0.0
2hop__142842_68489,musique,12.224432000002707,0.0,0.0,0.0,0.0
2hop__80546_75184,musique,14.303964200000337,0.0,0.0,0.0,0.0
2hop__323534_810083,musique,11.532984800000122,0.0,0.0,0.0,0.0
2hop__829474_123956,musique,20.448357400000532,0.0,0.0,0.0,0.0
