question_id,dataset,latency_total,latency_decomposer,latency_retriever,latency_reasoner,latency_critic
2hop__44815_494136,musique,2.0957861999995657,0.0,0.0,0.0,0.0
2hop__640262_122868,musique,1.0248733999997057,0.0,0.0,0.0,0.0
2hop__370564_71701,musique,1.024223699999311,0.0,0.0,0.0,0.0
2hop__6827_79845,musique,0.92735889999949,0.0,0.0,0.0,0.0
3hop2__90098_156850_10557,musique,2.307324599999447,0.0,0.0,0.0,0.0
2hop__488811_30110,musique,1.7005594999991445,0.0,0.0,0.0,0.0
2hop__17827_54024,musique,1.69595819999995,0.0,0.0,0.0,0.0
2hop__752214_639679,musique,1.7596362000003865,0.0,0.0,0.0,0.0
2hop__810884_22402,musique,2.4902654000006805,0.0,0.0,0.0,0.0
4hop1__341777_508773_85832_745702,musique,5.444038800000271,0.0,0.0,0.0,0.0
3hop2__132957_222979_40768,musique,2.2248863999993773,0.0,0.0,0.0,0.0
2hop__62311_62279,musique,2.7040632999996888,0.0,0.0,0.0,0.0
3hop1__365934_87694_124169,musique,0.9986692000002222,0.0,0.0,0.0,0.0
2hop__409166_152023,musique,0.7066415999997844,0.0,0.0,0.0,0.0
3hop1__857_846_7821,musique,1.035723500000131,0.0,0.0,0.0,0.0
3hop1__19768_19788_10117,musique,2.9053875999998127,0.0,0.0,0.0,0.0
2hop__703767_37168,musique,3.1042029999998704,0.0,0.0,0.0,0.0
2hop__56851_343058,musique,6.821277899999586,0.0,0.0,0.0,0.0
3hop2__30152_105395_20999,musique,1.2158398999999918,0.0,0.0,0.0,0.0
2hop__42747_83837,musique,1.620409699999982,0.0,0.0,0.0,0.0
2hop__511176_22458,musique,0.8251783000005162,0.0,0.0,0.0,0.0
2hop__83800_747874,musique,1.1537511999995331,0.0,0.0,0.0,0.0
2hop__83257_19033,musique,2.8126631000004636,0.0,0.0,0.0,0.0
2hop__55966_162341,musique,1.0735222000002977,0.0,0.0,0.0,0.0
2hop__754753_57816,musique,1.0281534000005195,0.0,0.0,0.0,0.0
3hop1__127837_157828_239539,musique,2.509262600000511,0.0,0.0,0.0,0.0
3hop1__102461_24918_24991,musique,3.8380915000007008,0.0,0.0,0.0,0.0
2hop__612719_6455,musique,2.0050381000000925,0.0,0.0,0.0,0.0
2hop__30905_189318,musique,3.1448209999998653,0.0,0.0,0.0,0.0
2hop__776377_857193,musique,2.1592187999995076,0.0,0.0,0.0,0.0
2hop__411091_625230,musique,1.0965836000004856,0.0,0.0,0.0,0.0
4hop2__160585_14670_8987_8529,musique,1.0980306000001292,0.0,0.0,0.0,0.0
3hop1__28404_160713_77246,musique,6.94424059999983,0.0,0.0,0.0,0.0
2hop__8496_21567,musique,3.1593507000006866,0.0,0.0,0.0,0.0
2hop__70338_36240,musique,1.260900400000537,0.0,0.0,0.0,0.0
2hop__275891_55984,musique,1.5989071000003605,0.0,0.0,0.0,0.0
3hop1__136129_87694_124169,musique,1.0076078000001871,0.0,0.0,0.0,0.0
4hop3__373866_5189_38229_86687,musique,3.2731966999999713,0.0,0.0,0.0,0.0
2hop__455158_247871,musique,0.9640322000004744,0.0,0.0,0.0,0.0
